time;G_gt;P_gt;t_gt;CDPs;VBVs;IGVs;VSVs;N_gtu;n_kvd;t_knd;t_tnd;G_fact;G_ogr;ST8s
15.01.2022 23:30;11568.3125;4.48498;38.17835;0.7;2.3;75.3;88.7;44.4;10077;-8.9;848.59998;7681;9067;11.3
15.01.2022 23:40;11711.37402;4.48498;38.45493;0;1.7;77.8;88.2;45.2;10076;-7.7;852.59998;7762;9096;10.1
15.01.2022 23:50;11741.77441;4.48498;38.16881;0;1.7;78.4;88.6;45.6;10093;-7.7;853.40002;7807;9130;-0.3
16.01.2022 0:00;11881.85547;4.48498;38.16881;0;1.7;78.8;90.3;46;10148;-7.9;857.20001;7893;9138;-0.3
16.01.2022 0:10;11850.8584;4.48498;38.17835;0;1.6;79.1;89.9;46;10149;-7.6;857.20001;7899;9135;-0.3
16.01.2022 0:20;11858.01172;4.48498;38.17835;-0.1;1.5;79.1;90.1;45.8;10144;-7.3;858.29999;7870;9152;-0.3
16.01.2022 0:30;11855.03125;4.48498;38.17835;-0.1;1.6;78.6;89.6;46.2;10137;-7.6;858.29999;7890;9149;-0.4
16.01.2022 0:40;11866.95313;4.48498;38.46447;-0.1;1.6;78.9;89.6;46.2;10131;-7.8;856.40002;7897;9140;-0.3
16.01.2022 0:50;11858.60742;4.48498;38.15928;0;1.6;78.9;89.5;46.2;10133;-7.6;856.40002;7896;9165;-0.3
16.01.2022 1:00;11846.68555;4.48498;38.15928;0;1.9;78.4;89.4;45.8;10133;-7.9;856.29999;7886;9175;-0.3
16.01.2022 1:10;11857.41602;4.48498;38.4454;-0.1;2;78;89.9;46.2;10136;-8.4;855.79999;7895;9182;-0.4
16.01.2022 1:20;11837.74414;4.48498;38.15928;-0.1;2.2;77.2;90.3;45.8;10136;-9;855.70001;7882;9171;-0.4
16.01.2022 1:30;11881.25879;4.48498;38.15928;0;1.2;80.6;88.6;46.2;10129;-6.5;859.79999;7890;9147;-0.3
16.01.2022 1:40;11875.29785;4.48498;38.15928;0;1.2;80.9;89;45.8;10135;-6.2;857.70001;7884;9132;-0.3
16.01.2022 1:50;11860.99219;4.48498;38.15928;0;1.2;79.8;89.4;46.2;10155;-6.6;859.90002;7907;9118;-0.4
16.01.2022 2:00;11860.39551;4.48498;38.4454;0;1.2;79.6;89.3;46.2;10144;-6.8;857.79999;7885;9147;-0.3
16.01.2022 2:10;11865.76074;4.48498;38.16881;0;1.3;79.7;89;46.2;10129;-6.7;858.40002;7892;9143;-0.4
16.01.2022 2:20;11860.39551;4.48498;38.16881;0;1.3;79.4;89.5;45.8;10137;-6.8;857.5;7886;9138;-0.4
16.01.2022 2:30;11850.8584;4.48498;38.16881;0;1.4;79.4;89.4;46.2;10131;-7;857.40002;7881;9159;-0.4
16.01.2022 2:40;11860.99219;4.48498;38.16881;0;1.4;79.5;88.6;45.8;10118;-7;857.29999;7871;9153;-0.4
16.01.2022 2:50;11860.99219;4.48498;38.16881;-0.1;1.3;79.4;89.6;46.2;10142;-6.9;859.70001;7889;9129;-0.4
16.01.2022 3:00;11833.57227;4.48498;38.16881;-0.1;1.2;81;88.2;45.8;10109;-6.4;855.20001;7890;9155;-0.4
16.01.2022 3:10;11896.75781;4.48498;38.16881;-0.1;1.2;79.9;89.1;45.8;10131;-6.7;857.29999;7879;9148;-0.4
16.01.2022 3:20;11854.43555;4.48498;38.16881;0;1.3;79.8;88.6;45.8;10120;-6.8;857.29999;7894;9143;-0.4
16.01.2022 3:30;11853.83887;4.48498;38.16881;0;1.2;81;88.5;46.2;10133;-6.3;857;7888;9148;-0.3
16.01.2022 3:40;11860.39551;4.48498;38.16881;0;1.2;82.9;88.1;45.8;10134;-5.7;857;7886;9165;-0.4
16.01.2022 3:50;11860.99219;4.48498;38.16881;-0.1;1.2;83.1;87.9;46.2;10126;-5.7;858;7871;9142;-0.4
16.01.2022 4:00;11871.72168;4.48498;38.16881;0;1.2;80.4;89.2;46.2;10157;-6.4;857.79999;7890;9136;-0.4
16.01.2022 4:10;11855.62695;4.48498;38.16881;-0.1;1.2;83.8;87.6;46.2;10112;-5.4;858;7865;9144;-0.3
16.01.2022 4:20;11892.58496;4.48498;38.16881;0;1.2;83.9;88.2;45.8;10145;-5.5;857.90002;7902;9135;-0.4
16.01.2022 4:30;11885.43164;4.48498;38.17835;-0.1;1.2;83.9;88;46.2;10146;-5.4;858.29999;7896;9117;-0.4
16.01.2022 4:40;11872.31738;4.48498;38.46447;-0.1;1.2;85.1;87.5;45.8;10141;-5.1;856.90002;7891;9153;-0.4
16.01.2022 4:50;11880.06738;4.48498;38.46447;-0.1;1.2;83.5;87.9;46.2;10151;-5.6;859.09998;7888;9162;-0.4
16.01.2022 5:00;11882.45117;4.48498;38.18789;0;1.3;85.6;87.5;46.2;10127;-4.9;860;7900;9138;-0.4
16.01.2022 5:10;11856.22363;4.48498;38.18789;0;1.2;83.3;88.8;46.2;10157;-5.7;858.09998;7887;9134;-0.4
16.01.2022 5:20;11852.05078;4.48498;38.18789;0;1.2;83.2;87.4;46.2;10130;-5.7;858.40002;7893;9146;-0.3
16.01.2022 5:30;11860.39551;4.48498;38.18789;0;1.2;81;88.2;45.8;10148;-6.2;857.90002;7887;9138;-0.3
16.01.2022 5:40;11862.78027;4.48498;38.18789;0;1.2;82.4;88.3;45.8;10138;-6;857.79999;7879;9163;-0.3
16.01.2022 5:50;11865.76074;4.48498;38.18789;0;1.2;81.1;89.4;45.8;10148;-6.3;859;7880;9146;-0.4
16.01.2022 6:00;11874.70215;4.48498;38.18789;0;1.2;82.3;88.8;45.8;10134;-5.9;856.90002;7895;9137;-0.3
16.01.2022 6:10;11876.49023;4.48498;38.18789;0;1.2;82.6;88.3;46.2;10139;-5.8;859;7902;9166;-0.3
16.01.2022 6:20;11895.56543;4.48498;38.18789;0;1.2;82.6;89.4;46.2;10161;-5.9;859.59998;7928;9155;-0.4
16.01.2022 6:30;11859.2041;4.48498;38.18789;0;1.2;83;88.2;45.8;10130;-5.7;858.09998;7891;9153;-0.3
16.01.2022 6:40;11843.70508;4.48498;38.18789;-0.1;1.2;82.1;88.6;45.8;10135;-5.9;857.20001;7890;9143;-0.3
16.01.2022 6:50;11864.56836;4.48498;38.18789;0;1.2;85.2;88;46.2;10121;-5.1;857.90002;7876;9147;-0.3
16.01.2022 7:00;11862.18457;4.48498;38.18789;-0.1;1.2;81.5;88.2;46.1;10133;-6;856.29999;7896;9162;-0.3
16.01.2022 7:10;11778.13574;4.48498;38.18789;-0.1;1.2;80.3;88;45.7;10112;-6.3;855.29999;7860;9145;-0.3
16.01.2022 7:20;11871.12598;4.48498;38.18789;0;1.2;79.7;89.6;46.1;10157;-6.7;857.09998;7880;9142;-0.4
16.01.2022 7:30;11836.55273;4.48498;38.18789;0;1.8;78.7;89.6;46.1;10123;-8.1;855.40002;7896;9174;-0.4
16.01.2022 7:40;11835.36035;4.48498;38.18789;0;1.9;78.4;89.2;46.1;10120;-8.2;853.40002;7896;9208;-0.4
16.01.2022 7:50;11859.2041;4.48498;38.18789;0;1.8;78.6;89.4;46.1;10124;-8.1;853.40002;7897;9174;-0.3
16.01.2022 8:00;11847.28223;4.48498;38.18789;0;1.9;78.3;89.9;46.1;10128;-8.5;853.40002;7880;9214;-0.3
16.01.2022 8:10;11846.08984;4.48498;38.18789;-0.1;2;78.2;89.5;46;10117;-8.4;853.70001;7887;9191;-0.4
16.01.2022 8:20;11877.08691;4.48498;38.18789;0;1.9;78.2;89.8;46;10126;-8.3;853.5;7873;9201;-0.3
16.01.2022 8:30;11829.99512;4.48498;38.18789;0;2.2;77.7;89.7;46;10104;-9;851.20001;7877;9199;-0.3
16.01.2022 8:40;11853.24316;4.48498;38.18789;0;2.1;77.6;89.7;46;10107;-8.9;853.29999;7863;9210;-0.3
16.01.2022 8:50;11864.56836;4.48498;38.46447;0;2.1;77.9;89.6;46;10120;-8.8;853.09998;7880;9218;-0.3
16.01.2022 9:00;11885.43164;4.48498;37.89223;0;2;77.8;90;46;10120;-8.8;853.20001;7892;9206;-0.4
16.01.2022 9:10;11871.72168;4.48498;37.89223;0;2.3;77.8;89.5;46;10105;-9.2;852.90002;7884;9235;-0.3
16.01.2022 9:20;11834.76367;4.48498;38.15928;0;2;78;89.8;46;10124;-8.5;852.59998;7866;9185;-0.3
16.01.2022 9:30;11863.37598;4.48498;38.15928;0;2;77.7;89.9;46;10126;-8.9;852.70001;7887;9193;-0.3
16.01.2022 9:40;11837.74414;4.48498;38.15928;0;2;78.2;89;46;10092;-8.5;852.90002;7875;9231;-0.4
16.01.2022 9:50;11859.2041;4.48498;38.15928;0;2.2;77.8;89.9;46;10115;-9;852.90002;7867;9204;-0.3
16.01.2022 10:00;11863.37598;4.48498;38.15928;0;2.1;77.7;89.9;46;10114;-8.9;853.79999;7881;9216;-0.3
16.01.2022 10:10;11844.30176;4.48498;38.15928;0;2;78;89.9;46;10111;-8.7;852;7870;9202;-0.3
16.01.2022 10:20;11852.64648;4.48498;38.15928;0;1.7;78.9;88.8;46;10097;-8;852.90002;7875;9219;-0.2
16.01.2022 10:30;11877.68262;4.48498;38.15928;0;1.9;78.6;89.4;46;10107;-8.3;853.29999;7867;9194;-0.2
16.01.2022 10:40;11832.37988;4.48498;38.15928;0;2;78.3;89.3;46;10110;-8.3;853.70001;7877;9207;-0.2
16.01.2022 10:50;11872.91406;4.48498;38.15928;0;1.9;78.3;89.7;46;10122;-8.2;853.90002;7896;9179;-0.2
16.01.2022 11:00;11874.10645;4.48498;38.15928;0;1.9;78.4;89.6;46;10116;-8.2;853.79999;7894;9197;-0.2
16.01.2022 11:10;11854.43555;4.48498;38.15928;0;1.8;78.7;88.8;46;10109;-8.2;851.29999;7886;9198;-0.2
16.01.2022 11:20;11847.87793;4.48498;38.15928;0;1.9;78.3;89.4;45.9;10111;-8.3;854.70001;7884;9202;-0.2
16.01.2022 11:30;11866.35645;4.48498;38.15928;0;1.7;78.5;89.4;45.9;10109;-8;854.5;7868;9209;-0.2
16.01.2022 11:40;11830.5918;4.48498;38.15928;0;1.9;78.2;89.8;45.9;10122;-8.4;852.20001;7854;9184;-0.2
16.01.2022 11:50;11875.89453;4.48498;38.15928;0;1.7;78.9;88.9;45.9;10110;-7.9;854.59998;7873;9206;-0.2
16.01.2022 12:00;11856.22363;4.48498;38.15928;0;1.6;79;89;45.9;10117;-7.4;854;7880;9182;-0.2
16.01.2022 12:10;11850.8584;4.48498;38.15928;0;1.5;78.8;89.3;45.9;10116;-7.5;855.29999;7899;9188;-0.2
16.01.2022 12:20;11865.16504;4.48498;38.15928;0;1.5;79.2;89;45.9;10116;-7.5;855.59998;7890;9183;-0.2
16.01.2022 12:30;11834.76367;4.48498;38.15928;0;1.4;79.5;88.8;45.9;10110;-7;855.70001;7893;9174;-0.2
16.01.2022 12:40;11847.28223;4.48498;38.15928;0;1.7;78.8;89.1;45.9;10123;-7.8;854.20001;7883;9198;-0.2
16.01.2022 12:50;11855.62695;4.48498;38.15928;0;1.5;79.2;89.4;45.9;10119;-7.4;855.90002;7880;9184;-0.2
16.01.2022 13:00;11850.2627;4.48498;38.15928;0;1.5;79.2;89.5;45.9;10126;-7.4;854.5;7867;9196;-0.2
16.01.2022 13:10;11857.41602;4.48498;38.15928;0;1.6;78.7;89.2;46;10122;-7.5;854.70001;7873;9175;-0.2
16.01.2022 13:20;11878.27832;4.48498;38.15928;0;1.6;78.9;89.3;45.9;10121;-7.7;854.90002;7898;9192;-0.2
16.01.2022 13:30;11881.85547;4.48498;38.15928;0;1.6;79;89.3;45.9;10131;-7.7;855.20001;7883;9171;-0.2
16.01.2022 13:40;11869.93359;4.48498;38.15928;0;1.4;79.5;88.6;45.9;10100;-7.2;855.20001;7869;9187;-0.2
16.01.2022 13:50;11869.93359;4.48498;38.15928;0;1.4;79.1;89.3;45.9;10129;-7.4;855.09998;7893;9198;-0.2
16.01.2022 14:00;11846.08984;4.48498;38.15928;-0.1;1.4;79.1;88.5;45.9;10103;-7.1;854.20001;7878;9173;-0.2
16.01.2022 14:10;11925.37012;4.48498;38.15928;0;1.3;79.8;90.1;46.3;10160;-7.1;857.79999;7929;9175;-0.2
16.01.2022 14:20;11786.48047;4.48498;38.15928;0;1.5;78.6;88.9;45.9;10106;-7.5;853.29999;7846;9147;-0.2
16.01.2022 14:30;11793.03809;4.48498;38.15928;-0.1;1.3;78.8;88.9;45.5;10121;-6.9;853.40002;7838;9137;-0.2
16.01.2022 14:40;11731.64063;4.48498;38.15928;0;1.7;78.9;87.4;45.5;10073;-6.8;851.70001;7814;9148;-0.2
16.01.2022 14:50;11694.68262;4.48498;38.15928;0;1.5;78.3;88.1;45.1;10095;-7.2;849.79999;7764;9138;-0.2
16.01.2022 15:00;11642.22754;4.48498;38.15928;0;2.4;78.6;86.6;45.1;10052;-6.7;848;7743;9109;-0.2
16.01.2022 15:10;11514.06836;4.48498;38.15928;4.7;2.8;77.2;87.2;44;10071;-6.8;848.29999;7646;9021;16.5
16.01.2022 15:20;11369.21777;4.48498;38.15928;7.2;11.6;75.5;89;43;10094;-6.8;850.5;7535;8866;23.6
16.01.2022 15:30;11179.66113;4.48498;38.15928;7.2;14.8;69.3;90.4;42.1;10115;-6.9;851.70001;7400;8705;23.6
16.01.2022 21:30;11190.9873;4.48498;38.14974;7.2;15.4;66;92.8;42;10108;-8.6;853.70001;7390;8700;23.7
16.01.2022 21:40;11577.25293;4.48498;38.14974;7.2;6.2;73.6;89.9;43.8;10086;-9.2;851.20001;7666;9015;23.7
16.01.2022 21:50;11685.14551;4.48498;38.14974;0;2.2;76;89.1;45;10080;-8.9;850.09998;7767;9130;10.1
16.01.2022 22:00;11899.1416;4.48498;38.14974;0;2.2;77.9;89.5;46.2;10100;-8.9;852.40002;7903;9230;-0.4
16.01.2022 22:10;11852.05078;4.48498;38.14974;0;2.3;77.3;89.4;46.2;10092;-9.1;853.40002;7881;9218;-0.4
16.01.2022 22:20;11880.06738;4.48498;38.14974;0;2.2;77.8;89.1;45.8;10094;-8.8;851.90002;7873;9241;-0.4
16.01.2022 22:30;11877.08691;4.48498;38.14974;0;2.3;77.3;90;46.2;10103;-9.4;850.90002;7875;9232;-0.3
16.01.2022 22:40;11850.8584;4.48498;38.14974;0;2.4;76.8;90;45.8;10099;-9.7;851.59998;7894;9237;-0.2
16.01.2022 22:50;11859.7998;4.48498;38.14974;0;2.1;78;89.4;45.8;10111;-8.7;853.29999;7885;9220;-0.2
16.01.2022 23:00;11870.5293;4.48498;38.14974;0;1.7;78.8;89.2;45.8;10111;-7.8;855.20001;7905;9192;-0.2
16.01.2022 23:10;11894.96875;4.48498;38.14974;0;1.5;79.1;89.2;46.2;10127;-7.3;857.09998;7900;9168;-0.2
16.01.2022 23:20;11870.5293;4.48498;38.14974;0;1.2;79.7;88.7;45.8;10115;-6.7;856.59998;7900;9189;-0.2
16.01.2022 23:30;11867.54883;4.48498;38.14974;0;1.4;79.5;88.6;46.2;10116;-6.8;856.90002;7885;9191;-0.3
16.01.2022 23:40;11914.04395;4.48498;38.14974;-0.1;1.4;79.5;89.9;46.2;10147;-7.1;857.90002;7922;9151;-0.3
16.01.2022 23:50;11893.77734;4.48498;38.14974;0;1.4;79.3;89.3;45.8;10128;-7;855.70001;7892;9162;-0.2
17.01.2022 0:00;11884.23926;4.48498;38.14974;0;1.3;79.7;89;46.2;10127;-6.8;857.40002;7895;9162;-0.2
17.01.2022 0:10;11872.31738;4.48498;38.14974;0;1.3;80.2;88.7;46.2;10123;-6.5;857.40002;7898;9154;-0.3
17.01.2022 0:20;11983.19043;4.48498;38.14974;0;1.2;79.9;90.5;46.2;10178;-6.8;860.79999;7967;9143;-0.2
17.01.2022 0:30;11887.81641;4.48498;38.14974;0;1.3;79.7;89.1;46.2;10128;-6.6;856.59998;7906;9161;-0.2
17.01.2022 0:40;11794.82617;4.48498;38.14974;0;1.4;80;87;45.8;10088;-6.3;853.29999;7835;9156;-0.2
17.01.2022 0:50;11867.54883;4.48498;38.14974;0;1.2;80.7;88.7;45.8;10134;-6.4;857.59998;7893;9173;-0.2
17.01.2022 1:00;11883.04785;4.48498;38.14974;0;1.2;81.2;88.9;46.2;10130;-6.1;857.90002;7903;9146;-0.2
17.01.2022 1:10;11860.99219;4.48498;38.42632;0;1.2;81.4;88.5;46.1;10129;-6.3;856.59998;7876;9187;-0.2
17.01.2022 1:20;11885.43164;4.48498;38.14974;-0.1;1.2;81.3;87.5;46.1;10133;-6.2;857.09998;7884;9168;-0.2
17.01.2022 1:30;11886.62402;4.48498;38.14974;0;1.2;81;88.9;46.1;10137;-6.3;856.29999;7887;9152;-0.2
17.01.2022 1:40;11898.5459;4.48498;38.14974;0;1.2;80.4;88.6;46.1;10136;-6.5;856.29999;7902;9174;-0.3
17.01.2022 1:50;11859.7998;4.48498;38.43586;0;1.2;80.8;88.2;46.1;10126;-6.4;858.40002;7895;9150;-0.2
17.01.2022 2:00;11855.03125;4.48498;38.14974;-0.1;1.2;81.7;88.2;46.1;10104;-6;856.5;7882;9174;-0.3
17.01.2022 2:10;11910.46777;4.48498;38.14974;0;1.2;80.2;88.4;46.1;10121;-6.6;855.79999;7896;9190;-0.2
17.01.2022 2:20;11865.76074;4.48498;38.14974;0;1.2;80.2;88;46.1;10105;-6.6;855.79999;7881;9169;-0.2
17.01.2022 2:30;11878.27832;4.48498;38.14974;0;1.2;79.5;89.7;46.1;10157;-6.8;858;7890;9167;-0.2
17.01.2022 2:40;11882.45117;4.48498;38.42632;0;1.2;81.5;89.1;46.2;10133;-6.1;858.40002;7898;9129;-0.2
17.01.2022 2:50;11890.2002;4.48498;38.14974;-0.1;1.2;82.3;88.2;46.2;10120;-5.9;857.09998;7892;9164;-0.2
17.01.2022 3:00;11840.12891;4.48498;38.14974;-0.1;1.2;81.8;87.8;45.8;10116;-6.1;857.40002;7895;9182;-0.3
17.01.2022 3:10;11864.56836;4.48498;38.4454;0;1.2;81.4;87.8;46.2;10124;-6.2;857.29999;7901;9179;-0.2
17.01.2022 3:20;11869.33691;4.48498;38.15928;0;1.2;82.5;88.1;46.2;10125;-5.8;857.5;7886;9158;-0.2
17.01.2022 3:30;11853.83887;4.48498;38.15928;0;1.2;82.3;87.9;46.2;10136;-5.8;859.20001;7892;9133;-0.2
17.01.2022 3:40;11878.875;4.48498;38.15928;-0.1;1.2;83.6;87.9;46.2;10125;-5.4;859.29999;7909;9145;-0.2
17.01.2022 3:50;11878.27832;4.48498;38.15928;0;1.2;83.6;87.7;46.2;10139;-5.5;857.29999;7898;9169;-0.2
17.01.2022 4:00;11890.2002;4.48498;38.15928;0;1.2;85;87.1;46.2;10118;-5.2;856.79999;7901;9176;-0.2
17.01.2022 4:10;11880.06738;4.48498;38.15928;0;1.2;85.1;87.3;46.2;10136;-5.1;857.29999;7901;9161;-0.2
17.01.2022 4:20;11884.83594;4.48498;38.15928;0;1.2;83.6;88.4;46.2;10138;-5.4;859.09998;7909;9153;-0.2
17.01.2022 4:30;11899.1416;4.48498;38.15928;-0.1;1.2;85.3;87.6;46.2;10144;-5;857.29999;7908;9151;-0.2
17.01.2022 4:40;11899.1416;4.48498;38.15928;-0.1;1.2;85.4;87.7;46.2;10143;-4.9;859.5;7924;9152;-0.2
17.01.2022 4:50;11871.72168;4.48498;38.15928;0;1.2;85.1;87.4;46.2;10131;-5.1;859.29999;7912;9165;-0.2
17.01.2022 5:00;11891.39258;4.48498;38.15928;-0.1;1.2;85.8;87.5;45.8;10146;-4.7;860.20001;7909;9134;-0.2
17.01.2022 5:10;11880.06738;4.48498;38.15928;-0.1;1.5;85.6;86.3;45.8;10150;-4.8;858.29999;7903;9180;-0.2
17.01.2022 5:20;11894.96875;4.48498;38.15928;-0.1;1.4;87.8;86.6;46.2;10130;-4.2;858.40002;7901;9150;-0.3
17.01.2022 5:30;11901.52637;4.48498;38.15928;0;1.4;89.2;85.9;46.2;10131;-3.9;858.5;7917;9163;-0.2
17.01.2022 5:40;11891.98828;4.48498;38.15928;-0.1;1.2;88.1;86.4;46.2;10141;-4.1;858.59998;7911;9156;-0.3
17.01.2022 5:50;11869.33691;4.48498;38.15928;0;1.2;87.4;86.5;46.2;10152;-4.4;858.59998;7902;9164;-0.3
17.01.2022 6:00;11868.74121;4.48498;38.15928;-0.1;1.2;87.6;86.9;46.2;10155;-4.2;858.29999;7907;9150;-0.2
17.01.2022 6:10;11859.7998;4.48498;38.15928;-0.1;1.6;88.7;85.6;45.8;10129;-4;858.40002;7914;9189;-0.3
17.01.2022 6:20;11905.10254;4.48498;38.15928;0;1.2;87.3;86.5;45.8;10139;-4.4;858.40002;7908;9157;-0.2
17.01.2022 6:30;11885.43164;4.48498;38.15928;-0.1;1.2;86;87.5;46.2;10148;-4.9;856.70001;7905;9178;-0.3
17.01.2022 6:40;11889.00781;4.48498;38.15928;0;1.4;87.2;86.6;46.2;10139;-4.5;858.59998;7911;9167;-0.3
17.01.2022 6:50;11867.54883;4.48498;38.15928;-0.1;1.2;84.6;87.9;46.2;10153;-5.2;856.79999;7898;9163;-0.2
17.01.2022 7:00;11878.875;4.48498;38.15928;-0.1;1.2;83.7;87.9;45.8;10140;-5.4;857.29999;7903;9175;-0.2
17.01.2022 7:10;11866.95313;4.48498;38.15928;-0.1;1.2;83.8;88.3;46.2;10148;-5.3;859.29999;7900;9146;-0.3
17.01.2022 7:20;11878.875;4.48498;38.15928;0;1.2;83.1;87.7;46.2;10128;-5.6;857.90002;7916;9172;-0.3
17.01.2022 7:30;11886.62402;4.48498;38.15928;-0.1;1.2;83.2;88.4;46.2;10141;-5.6;856.29999;7908;9160;-0.3
17.01.2022 7:40;11869.33691;4.48498;38.15928;-0.1;1.2;84;87.3;46.2;10137;-5.4;858.20001;7898;9169;-0.3
17.01.2022 7:50;11882.45117;4.48498;38.15928;-0.1;1.2;82.6;89.1;45.8;10159;-5.7;860.29999;7907;9143;-0.3
17.01.2022 8:00;11866.95313;4.48498;38.15928;-0.1;1.2;83.7;87.6;45.8;10135;-5.4;858.59998;7901;9160;-0.3
17.01.2022 8:10;11846.68555;4.48498;38.15928;-0.1;1.4;84.2;87.1;45.8;10114;-5.4;856.09998;7894;9173;-0.2
17.01.2022 8:20;11875.89453;4.48498;38.43586;-0.1;1.2;83.8;87.4;46.2;10125;-5.5;857.90002;7901;9157;-0.3
17.01.2022 8:30;11886.62402;4.48498;38.14974;-0.1;1.2;83.2;88;46.2;10134;-5.6;858.29999;7912;9161;-0.3
17.01.2022 8:40;11887.81641;4.48498;38.4454;-0.1;1.2;84.4;87.8;46.2;10123;-5.2;858.09998;7911;9167;-0.2
17.01.2022 8:50;11891.39258;4.48498;38.4454;-0.1;1.2;81.9;88.6;46.2;10155;-5.9;859.79999;7903;9160;-0.3
17.01.2022 9:00;11895.56543;4.48498;38.4454;-0.1;1.2;83.8;87.1;46.2;10113;-5.6;857.90002;7893;9171;-0.3
17.01.2022 9:10;11879.4707;4.48498;38.16881;0;1.2;83.1;88.3;45.8;10138;-5.6;858;7907;9154;-0.2
17.01.2022 9:20;11897.94922;4.48498;38.16881;-0.1;1.2;83.1;87.7;45.8;10126;-5.8;857.40002;7902;9188;-0.2
17.01.2022 9:30;11860.39551;4.48498;38.16881;-0.1;1.2;82.2;88.1;45.8;10126;-5.9;857.29999;7906;9172;-0.3
17.01.2022 9:40;11898.5459;4.48498;38.16881;-0.1;1.2;81.5;89;45.8;10140;-6;858.90002;7902;9158;-0.3
17.01.2022 9:50;11875.89453;4.48498;38.16881;0;1.2;81.7;88.6;45.8;10140;-5.9;858.40002;7896;9166;-0.3
17.01.2022 10:00;11894.37305;4.48498;38.16881;-0.1;1.2;81.3;88.4;45.8;10138;-6.2;856.90002;7915;9160;-0.3
17.01.2022 10:10;11913.44824;4.48498;38.16881;-0.1;1.2;81.8;88.2;46.2;10141;-5.9;857;7902;9160;-0.2
17.01.2022 10:20;11893.77734;4.48498;38.16881;0;1.2;81.5;89;46;10141;-6.2;856.90002;7929;9162;-0.2
17.01.2022 10:30;11889.60449;4.48498;38.16881;0;1.2;81.3;88.6;46.1;10131;-6.2;857.70001;7924;9172;-0.2
17.01.2022 10:40;11884.23926;4.48498;38.16881;0;1.2;79.9;89.8;46.1;10157;-6.7;858;7896;9150;-0.2
17.01.2022 10:50;11952.19336;4.48498;38.16881;-0.1;1.2;81.5;88.8;46.1;10168;-6.3;859;7909;9165;-0.2
17.01.2022 11:00;11880.06738;4.48498;38.16881;-0.1;1.2;79.6;89.2;46.1;10145;-6.5;857.09998;7906;9153;-0.2
17.01.2022 11:10;11882.45117;4.48498;38.4454;-0.1;1.2;80.7;88.7;46.1;10127;-6.4;857.59998;7904;9162;-0.2
17.01.2022 11:20;11902.12207;4.48498;38.4454;0;1.4;79.4;89.8;46.1;10147;-7.3;857.59998;7895;9164;-0.2
17.01.2022 11:30;11868.14551;4.48498;38.15928;0;1.4;79.2;89.2;46.1;10129;-7.2;855.70001;7887;9172;-0.2
17.01.2022 11:40;11862.78027;4.48498;38.4454;0;1.3;79.2;89.4;46.1;10137;-7;855.79999;7893;9168;-0.2
17.01.2022 11:50;11872.31738;4.48498;38.16881;-0.1;1.5;79.3;89.2;45.7;10131;-7.4;855.40002;7900;9182;-0.2
17.01.2022 12:00;11896.75781;4.48498;38.16881;-0.1;1.4;79.1;89.5;46.1;10151;-7.1;857.29999;7888;9158;-0.2
17.01.2022 12:10;11869.93359;4.48498;38.16881;0;1.3;79.7;88.7;46.1;10125;-6.8;856.79999;7886;9183;-0.3
17.01.2022 12:20;11857.41602;4.48498;38.16881;0;1.3;79.8;89;46.1;10125;-7;856.40002;7880;9171;-0.2
17.01.2022 12:30;11894.37305;4.48498;38.16881;0;1.3;79.6;89.4;46.1;10148;-6.7;856.70001;7883;9160;-0.2
17.01.2022 12:40;11900.33398;4.48498;38.16881;-0.1;1.2;79.6;89.7;46.1;10140;-6.8;858.20001;7881;9172;-0.3
17.01.2022 12:50;11885.43164;4.48498;38.1402;0;1.5;79.3;89.9;46.1;10151;-7.3;858;7892;9155;-0.3
17.01.2022 13:00;11741.77441;4.48498;38.41679;0;1.9;78.6;87;45.7;10076;-7.2;851.59998;7836;9196;-0.2
17.01.2022 13:10;11878.27832;4.48498;38.13066;-0.1;1.3;79.3;89.4;46;10140;-6.8;858.09998;7905;9161;-0.3
17.01.2022 13:20;11878.875;4.48498;38.39771;-0.1;1.3;79.2;89.5;46;10141;-6.8;856.29999;7900;9134;-0.3
17.01.2022 13:30;11890.2002;4.48498;38.39771;0;1.2;79.7;89.3;46;10127;-6.7;856.29999;7897;9161;-0.2
17.01.2022 13:40;11890.79688;4.48498;38.11159;0;1.5;79.2;89.3;45.9;10129;-7.3;856.40002;7898;9187;-0.2
17.01.2022 13:50;11875.29785;4.48498;38.11159;-0.1;1.5;79.1;89.2;45.9;10114;-7.4;854.70001;7890;9190;-0.2
17.01.2022 14:00;11904.50684;4.48498;38.11159;0;1.6;78.7;90.4;46.2;10156;-7.8;858.79999;7914;9161;-0.2
17.01.2022 14:10;11876.49023;4.48498;38.37864;-0.1;1.4;79;89;45.8;10112;-7.3;855.20001;7879;9171;-0.2
17.01.2022 14:20;11893.77734;4.48498;38.37864;0;1.6;78.8;90;46.2;10145;-7.6;857.40002;7890;9172;-0.2
17.01.2022 14:30;11861.58789;4.48498;38.09251;-0.1;1.7;79;89.5;46.1;10134;-7.6;854.29999;7893;9199;-0.2
17.01.2022 14:40;11889.60449;4.48498;38.09251;-0.1;1.6;78.8;89.5;46;10127;-7.8;856.29999;7879;9199;-0.3
17.01.2022 14:50;11867.54883;4.48498;38.3691;0;1.7;78.5;89.3;45.9;10129;-8;855.79999;7885;9199;-0.2
